DATE,MKT_RF,SMB,HML,RF
2023-03-01,-0.0022079795733766358,0.006132780052646974,-0.006716854343375257,-0.0001477867325607729
2023-03-31,0.015641764934986008,0.0067,-0.0076,-0.0001817649349860062
2023-04-01,0.015943695378912996,0.0068308495455569745,-0.00774842635018403,-0.0001817649349860062
2023-04-30,0.008131209022899002,0.0014000000000000002,0.0019,-0.0001512090228990015
2023-05-01,0.008367557656215144,0.001441464672511604,0.001956273484122891,-0.0001512090228990015
2023-05-31,-0.0056894587511875806,-0.0012,-0.0116,-0.00015054124881241915
2023-06-01,-0.005902582185892411,-0.0012437924865831842,-0.012023327370304114,-0.00015054124881241915
2023-06-30,0.011677708965043063,-0.0064,-0.0079,-8.770896504306513e-05
2023-07-01,0.011464072099319902,-0.006282029685881948,-0.00775438039351053,-8.770896504306513e-05
2023-07-31,0.002790860943814588,0.0108,-0.0009,-7.086094381458796e-05
2023-08-01,0.0028622183780528773,0.011083330988887325,-0.0009236109157406104,-7.086094381458796e-05
2023-08-31,-0.0003671186125224319,-0.0022,0.0022,-0.00023288138747756815
2023-09-01,-0.00037887928691075355,-0.0022431224727571795,0.0022431224727571795,-0.00023288138747756815
2023-09-30,-0.0024445503672851,-0.0004,0.0031,-0.0001454496327149002
2023-10-01,-0.0024710126916784587,-0.0004040868454661558,0.0031316730523627072,-0.0001454496327149002
2023-10-31,0.006635419812886274,0.0005,-0.0004,-0.0001254198128862738
2023-11-01,0.006495508308461496,0.0004892541087231353,-0.00039140328697850825,-0.0001254198128862738
2023-11-30,0.0038330832880511066,-0.0045000000000000005,0.0001,-0.0001230832880511068
2023-12-01,0.0036902939503658085,-0.004326805385556917,9.615123079015369e-05,-0.0001230832880511068
2023-12-31,-0.004040569897204433,-0.011200000000000002,-0.0037,-4.943010279556681e-05
2024-01-01,-0.0042216406185622835,-0.011695841584158418,-0.003863804809052334,-4.943010279556681e-05
2024-01-31,-0.017039558236045218,-0.0092,-0.0029,-0.00014044176395477947
2024-02-01,-0.017274581939146938,-0.009325856697819315,-0.002939672219964784,-0.00014044176395477947
2024-02-29,0.0055984596921229,-0.0034999999999999996,0.0097,-8.845969212289972e-05
2024-03-01,0.005659567388541927,-0.0035388161411010147,0.009807576162479957,-8.845969212289972e-05
2024-03-31,0.0013522598210251257,0.0029,0.0048,-4.225982102512571e-05
2024-04-01,0.0014000409760403234,0.003005775075987842,0.004975075987841945,-4.225982102512571e-05
2024-04-30,-0.01651991174525713,-0.0019,-0.0024,2.9911745257127365e-05
2024-05-01,-0.016550398166269496,-0.0019035126864720133,-0.002404437077648859,2.9911745257127365e-05
2024-05-31,0.006937521474085989,-0.0036,0.0077,6.247852591401148e-05
2024-06-01,0.007105895638896679,-0.0036865924276169265,0.007885211581291759,6.247852591401148e-05
2024-06-30,-0.00330283046634921,0.0072,0.0128,2.283046634921071e-05
2024-07-01,-0.0030986075122697966,0.006751705710557384,0.01200303237432424,2.283046634921071e-05
2024-07-31,0.015311886295297304,-0.0034000000000000002,-0.0134,9.811370470269587e-05
2024-08-01,0.014702266654451767,-0.0032654959909880063,-0.012869895964482143,9.811370470269587e-05
2024-08-31,0.009925132847760613,-0.005600000000000001,0.0006,9.486715223938624e-05
2024-09-01,0.009748154787873763,-0.005501090106250863,0.0005894025113840209,9.486715223938624e-05
2024-09-30,0.0037664228681914846,-0.0012,0.0015,3.3577131808515404e-05
2024-10-01,0.0040298446971000395,-0.0012831858407079647,0.001603982300884956,3.3577131808515404e-05
2024-10-31,-0.017855579734250993,-0.0039000000000000003,0.0064,2.5579734250991137e-05
2024-11-01,-0.017590911097140977,-0.003842108374384237,0.006304998357963876,2.5579734250991137e-05
2024-11-30,0.0054876527797755375,0.0014000000000000002,-0.0064,0.00011234722022446242
2024-12-01,0.005782605776641994,0.0014737382492166144,-0.006737089139275951,0.00011234722022446242
2024-12-31,-0.004553915512308947,0.0001,0.0070999999999999995,0.00012391551230894748
